status,gender,title,url,category_type,language_id,parent_cmtitle
skipped,unisex,Category:Bengali given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bengali given names
skipped,unisex,Category:Bengali given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,,Category:Bengali given names
skipped,unisex,Category:Bengali given names from English,https://en.wiktionary.org/w/api.php,given_names,,Category:Bengali given names
category,female,Category:Bengali female given names,https://en.wiktionary.org/w/api.php,given_names,ben,Category:Bengali given names
skipped,unisex,Category:Bengali given names from Germanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bengali given names
skipped,unisex,Category:Bengali given names from Indo-Aryan languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bengali given names
skipped,unisex,Category:Bengali given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bengali given names
skipped,unisex,Category:Bengali given names from Indo-Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bengali given names
skipped,unisex,Category:Bengali given names from Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bengali given names
category,male,Category:Bengali male given names,https://en.wiktionary.org/w/api.php,given_names,ben,Category:Bengali given names
skipped,unisex,Category:Bengali given names from Persian,https://en.wiktionary.org/w/api.php,given_names,,Category:Bengali given names
skipped,unisex,Category:Bengali given names from Sanskrit,https://en.wiktionary.org/w/api.php,given_names,,Category:Bengali given names
skipped,unisex,Category:Bengali given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bengali given names
split_category,unisex,Category:Bikol Central given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Bikol Central given names from Celtic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bikol Central given names
skipped,unisex,Category:Bikol Central female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Bikol Central given names
skipped,unisex,Category:Bikol Central given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bikol Central given names
skipped,unisex,Category:Bikol Central given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bikol Central given names
skipped,unisex,Category:Bikol Central given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Bikol Central given names
skipped,unisex,Category:Bikol Central male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Bikol Central given names
skipped,unisex,Category:Bikol Central given names from Scottish Gaelic,https://en.wiktionary.org/w/api.php,given_names,,Category:Bikol Central given names
split_category,unisex,Category:Breton given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Breton given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Breton given names
skipped,unisex,Category:Breton given names from Celtic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Breton given names
category,female,Category:Breton female given names,https://en.wiktionary.org/w/api.php,given_names,bre,Category:Breton given names
skipped,unisex,Category:Breton given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Breton given names
skipped,unisex,Category:Breton given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Breton given names
skipped,unisex,Category:Breton given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Breton given names
skipped,unisex,Category:Breton given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Breton given names
category,male,Category:Breton male given names,https://en.wiktionary.org/w/api.php,given_names,bre,Category:Breton given names
skipped,unisex,Category:Breton given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Breton given names
skipped,unisex,Category:Breton unisex given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Breton given names
skipped,unisex,Category:Breton given names from Welsh,https://en.wiktionary.org/w/api.php,given_names,,Category:Breton given names
split_category,unisex,Category:Bukiyip given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Bukiyip female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Bukiyip given names
split_category,unisex,Category:Bulgarian given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Bulgarian given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
skipped,unisex,Category:Bulgarian given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
skipped,unisex,Category:Bulgarian given names from English,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
category,female,Category:Bulgarian female given names,https://en.wiktionary.org/w/api.php,given_names,bul,Category:Bulgarian given names
skipped,unisex,Category:Bulgarian given names from Germanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
skipped,unisex,Category:Bulgarian given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
skipped,unisex,Category:Bulgarian given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
skipped,unisex,Category:Bulgarian given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
skipped,unisex,Category:Bulgarian given names from Italian,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
skipped,unisex,Category:Bulgarian given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
skipped,unisex,Category:Bulgarian given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
category,male,Category:Bulgarian male given names,https://en.wiktionary.org/w/api.php,given_names,bul,Category:Bulgarian given names
skipped,unisex,Category:Bulgarian given names from Romance languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
skipped,unisex,Category:Bulgarian given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
skipped,unisex,Category:Bulgarian unisex given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Bulgarian given names
split_category,unisex,Category:Bura given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Bura male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Bura given names
split_category,unisex,Category:Burmese given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
category,female,Category:Burmese female given names,https://en.wiktionary.org/w/api.php,given_names,mya,Category:Burmese given names
skipped,unisex,Category:Burmese given names from Indo-Aryan languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Burmese given names
skipped,unisex,Category:Burmese given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Burmese given names
skipped,unisex,Category:Burmese given names from Indo-Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Burmese given names
category,male,Category:Burmese male given names,https://en.wiktionary.org/w/api.php,given_names,mya,Category:Burmese given names
skipped,unisex,Category:Burmese given names from Pali,https://en.wiktionary.org/w/api.php,given_names,,Category:Burmese given names
skipped,unisex,Category:Burmese given names from Proto-Sino-Tibetan,https://en.wiktionary.org/w/api.php,given_names,,Category:Burmese given names
skipped,unisex,Category:Burmese given names from Sanskrit,https://en.wiktionary.org/w/api.php,given_names,,Category:Burmese given names
skipped,unisex,Category:Burmese given names from Sino-Tibetan languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Burmese given names
category,unisex,Category:Burmese unisex given names,https://en.wiktionary.org/w/api.php,given_names,mya,Category:Burmese given names
split_category,unisex,Category:Buryat given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Buryat male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Buryat given names
skipped,unisex,Category:Buryat given names from Sino-Tibetan languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Buryat given names
skipped,unisex,Category:Buryat given names from Tibetan,https://en.wiktionary.org/w/api.php,given_names,,Category:Buryat given names
split_category,unisex,Category:Catalan given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Catalan given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Catalan given names
skipped,unisex,Category:Catalan given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Catalan given names
skipped,unisex,Category:Catalan given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,,Category:Catalan given names
category,female,Category:Catalan female given names,https://en.wiktionary.org/w/api.php,given_names,cat,Category:Catalan given names
skipped,unisex,Category:Catalan given names from French,https://en.wiktionary.org/w/api.php,given_names,,Category:Catalan given names
skipped,unisex,Category:Catalan given names from German,https://en.wiktionary.org/w/api.php,given_names,,Category:Catalan given names
skipped,unisex,Category:Catalan given names from Germanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Catalan given names
skipped,unisex,Category:Catalan given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Catalan given names
